Battery,Weight,NoOfCameras,Is5GSupport,IsDualSimSupport,ModelYear,Company,FrameRate,Price
3249,159,4,True,True,2022,Vivo,90,809.82
4999,173,2,True,False,2024,Realme,60,1100.88
5145,224,3,True,True,2022,Samsung,90,265.51
5669,157,3,True,False,2018,Realme,60,1413.68
5360,248,3,True,False,2024,Vivo,90,1034.86
4015,248,5,False,True,2022,IPhone,90,1029.28
3688,207,1,False,False,2020,OnePlus,60,1740.91
4581,166,1,False,False,2020,Vivo,120,1100.6
5130,138,2,True,True,2021,Oppo,120,366.73
4387,192,1,False,True,2025,OnePlus,120,670.33
4847,170,3,False,False,2021,OnePlus,90,451.81
3643,173,5,True,True,2022,Realme,90,1300.37
4355,207,3,False,False,2022,OnePlus,90,1591.65
5862,179,1,True,True,2021,Vivo,60,285.28
3912,145,5,False,False,2022,Samsung,90,1680.96
3572,138,4,False,True,2022,OnePlus,60,144.43
5859,121,5,False,False,2019,IPhone,60,746.39
4646,152,5,False,True,2024,OnePlus,120,1430.6
5580,237,5,True,False,2023,Realme,120,175.38
3221,158,5,True,True,2021,Realme,120,1585.18
3618,162,2,True,True,2022,Realme,60,823.83
5190,198,2,True,False,2020,Vivo,120,1032.56
2646,143,5,True,False,2023,OnePlus,90,1136.71
2915,193,3,True,False,2023,IPhone,60,506.8
3975,240,4,False,False,2022,OnePlus,60,1152.69
5276,147,2,False,False,2022,OnePlus,60,1174.77
5148,202,2,True,False,2022,Samsung,60,1056.32
3626,250,1,False,True,2021,OnePlus,120,702.62
4940,129,1,False,True,2018,IPhone,60,590.45
3396,187,1,True,False,2021,Realme,120,1315.9
4726,235,5,True,True,2018,Vivo,60,804.71
2643,197,3,True,False,2022,IPhone,90,677.76
4243,160,2,False,True,2018,Realme,90,433.94
3909,150,5,True,False,2025,Realme,120,525.27
3980,185,4,True,False,2023,OnePlus,120,1881.67
5541,216,1,False,False,2020,OnePlus,120,1386.28
5967,137,3,True,True,2022,IPhone,60,407.88
4125,157,3,True,False,2024,Oppo,60,745.74
3104,173,4,True,True,2020,Samsung,60,374.98
3235,130,1,True,False,2022,OnePlus,90,287.19
4053,248,3,True,True,2023,Vivo,120,439.76
2541,217,1,False,True,2022,Vivo,90,1209.31
4723,224,4,False,False,2023,Samsung,120,1825.24
3383,191,4,False,True,2025,Vivo,60,1095.01
5326,222,1,True,False,2021,Samsung,120,174.4
4758,197,3,False,True,2023,IPhone,60,685.11
2890,166,3,False,False,2018,Vivo,60,973.41
5976,238,5,True,False,2018,Oppo,90,1659.6
4040,153,3,False,False,2022,IPhone,120,1825.2
5512,211,4,False,True,2021,Realme,90,589.78
5164,211,3,False,True,2018,Oppo,120,1474.88
3985,155,5,True,True,2018,Samsung,60,1454.31
4606,216,5,True,False,2019,IPhone,120,230.67
3619,147,4,False,True,2021,IPhone,60,1575.54
5732,151,5,True,False,2023,Oppo,60,1975.87
3845,168,2,True,False,2022,Oppo,60,1602.16
4931,246,2,True,False,2019,Samsung,90,1136.93
4349,206,5,True,False,2023,IPhone,90,1329.03
3636,175,2,False,True,2021,Realme,60,427.25
3227,146,3,True,True,2019,Samsung,90,1567.54
5853,157,5,False,True,2020,Realme,120,1629.44
2784,148,4,False,False,2025,IPhone,60,480.56
5858,230,1,True,False,2019,Samsung,60,1416.36
5886,234,4,True,True,2024,IPhone,120,985.62
2920,198,4,False,False,2023,OnePlus,90,1539.14
3978,145,4,True,True,2018,Vivo,90,1153.98
5110,170,2,True,True,2019,OnePlus,60,1170.63
3929,126,5,False,True,2020,Oppo,120,1604.81
3840,194,3,False,True,2020,Samsung,90,1348.25
3340,233,4,False,False,2018,Realme,90,647.11
5578,188,1,False,True,2019,Vivo,120,1615.6
4027,162,5,False,False,2025,Samsung,90,1859.03
3015,223,3,False,False,2024,Samsung,60,993.94
4794,147,2,False,False,2023,Realme,60,1380.97
2859,188,3,True,True,2018,Samsung,120,496.76
3582,157,1,False,True,2022,Oppo,120,1665.83
5209,159,3,True,True,2025,Vivo,120,178.16
4071,131,1,False,True,2023,Vivo,90,378.22
3998,193,3,False,False,2018,Vivo,120,778.44
4459,181,2,True,False,2024,IPhone,60,233.54
2535,227,1,True,True,2022,IPhone,90,979.95
5255,225,3,False,True,2025,Samsung,90,940.25
3899,209,2,False,False,2020,Oppo,120,1505.51
5934,178,3,False,False,2018,Realme,90,1352.83
3496,215,4,True,False,2022,Vivo,90,451.61
3406,149,5,False,True,2019,OnePlus,120,610.73
4344,135,5,False,True,2024,Samsung,60,111.86
5079,172,2,True,True,2024,Vivo,120,698.67
5258,239,1,True,True,2022,Oppo,60,1980.76
4824,165,3,False,True,2020,Vivo,120,1886.44
3837,221,4,True,False,2020,Vivo,120,339.72
3084,201,5,False,True,2019,Vivo,120,1627.3
3042,154,5,True,False,2025,OnePlus,120,104.71
3458,155,4,True,True,2025,Oppo,60,1643.75
4736,163,1,False,False,2022,Oppo,120,1764.1
5104,181,1,True,False,2019,OnePlus,120,112.56
2817,249,2,True,True,2022,IPhone,60,1324.25
4519,166,4,True,True,2019,IPhone,120,1577.43
3437,219,1,False,True,2021,Vivo,120,1557.5
5834,156,5,False,False,2022,Vivo,90,902.08
3963,142,3,False,True,2025,OnePlus,120,275.63
5926,233,3,True,False,2019,Realme,90,1918.21
5422,215,1,True,False,2021,Vivo,120,983.14
4848,195,5,False,True,2022,OnePlus,90,250.53
3393,224,5,False,True,2021,IPhone,90,710.75
5746,178,1,False,False,2019,IPhone,60,552.19
2792,201,2,False,False,2023,Realme,90,923.94
5299,230,1,True,False,2024,Samsung,120,795.69
3625,157,3,False,True,2021,Realme,60,1048.77
2919,182,1,True,False,2018,Oppo,90,285.08
5463,195,3,False,False,2023,Oppo,120,1062.9
4469,227,2,False,False,2025,Oppo,120,1864.35
3854,135,4,True,False,2025,Samsung,60,882.19
5573,199,5,False,False,2021,Realme,120,785.13
5351,174,4,True,True,2023,Samsung,60,1039.0
4921,227,4,False,False,2018,Realme,120,1486.39
5221,159,3,False,False,2020,OnePlus,120,1472.31
4712,232,4,True,True,2021,Realme,60,969.29
5558,180,5,True,False,2024,Oppo,90,880.35
3683,135,3,True,False,2025,Oppo,120,1183.32
5247,185,1,True,False,2023,Realme,60,1978.79
2619,138,5,False,True,2018,OnePlus,90,667.3
5159,120,4,False,False,2021,IPhone,90,146.0
4492,144,2,True,True,2019,Oppo,60,946.16
3772,122,2,False,True,2020,Realme,60,423.19
3463,183,2,False,True,2021,Oppo,120,742.81
5491,172,2,True,False,2018,Oppo,120,790.85
3023,164,4,False,False,2022,OnePlus,120,1884.12
3659,213,5,False,False,2025,Oppo,120,1343.87
3811,176,2,True,False,2018,OnePlus,60,786.89
5240,134,2,True,True,2023,Samsung,120,1962.32
2577,145,3,True,False,2024,Realme,90,921.51
4395,157,5,True,True,2018,Vivo,120,252.31
3457,158,5,True,True,2023,OnePlus,120,724.51
4139,165,1,False,False,2025,Samsung,120,1047.52
3424,237,4,False,False,2018,Oppo,60,1858.69
3705,171,2,True,True,2019,Realme,90,1781.06
4031,203,1,False,False,2023,IPhone,90,1051.5
5729,180,1,False,False,2018,Samsung,90,703.89
5475,200,2,True,False,2021,Samsung,60,1744.11
5818,205,5,False,True,2022,Vivo,90,242.41
3334,138,3,True,False,2018,Oppo,120,323.59
3684,219,3,True,True,2025,OnePlus,60,429.35
2796,233,2,True,False,2021,IPhone,120,1196.02
2824,242,5,False,False,2018,OnePlus,90,823.52
2682,213,5,True,False,2018,OnePlus,90,250.32
2539,150,2,False,False,2018,OnePlus,120,1643.17
4639,206,3,False,False,2024,Oppo,60,1270.97
4075,188,3,False,False,2024,IPhone,60,1961.24
4514,158,5,True,True,2025,Vivo,120,1073.33
3217,228,5,False,True,2020,Realme,90,389.43
2861,173,4,True,True,2018,Samsung,60,147.55
3011,124,2,True,True,2023,IPhone,90,898.62
5167,148,4,True,True,2020,OnePlus,120,203.88
3145,233,1,False,False,2020,IPhone,90,428.21
3363,202,3,False,False,2024,Oppo,90,269.48
5916,184,1,True,True,2020,Oppo,90,1709.25
5000,136,2,True,False,2018,OnePlus,120,811.45
2556,181,3,True,False,2018,IPhone,120,1656.24
4510,152,3,False,True,2025,OnePlus,60,1987.74
4042,150,5,False,True,2020,Vivo,60,1937.1
2616,190,3,False,True,2018,Samsung,60,1064.09
5476,231,3,False,True,2019,Oppo,60,716.65
4538,160,1,True,False,2024,Samsung,120,1280.77
3956,223,2,True,False,2020,Vivo,60,1337.46
5334,249,5,False,False,2023,Samsung,90,677.05
2708,144,2,False,False,2025,OnePlus,90,1432.65
4219,180,1,False,True,2021,OnePlus,120,1575.81
4111,191,2,False,True,2019,Realme,90,1487.12
5345,150,3,False,False,2018,Realme,120,367.07
3063,209,1,True,False,2022,Realme,60,1528.97
4126,169,4,True,True,2024,Oppo,60,1494.31
3261,147,1,True,True,2020,IPhone,120,771.47
3849,213,5,True,False,2018,OnePlus,120,872.65
3726,148,1,True,False,2023,Oppo,90,483.22
3703,210,3,True,False,2019,Realme,90,309.37
5849,148,1,False,False,2025,Vivo,120,1652.08
5064,137,2,False,False,2020,Oppo,90,259.75
4400,130,5,False,True,2025,Realme,120,1781.96
5413,143,4,True,False,2025,OnePlus,120,899.98
3478,151,3,False,False,2019,Vivo,120,139.78
4978,194,4,False,True,2025,Realme,90,1256.45
5527,202,5,False,True,2025,Samsung,90,1419.67
5215,200,1,True,False,2023,OnePlus,60,362.62
5881,224,1,True,True,2025,Samsung,90,1208.53
5711,145,1,False,False,2021,Vivo,120,1309.47
3146,187,4,False,True,2024,Samsung,90,299.13
5186,247,3,True,True,2025,Samsung,90,1372.41
5009,126,5,False,True,2022,OnePlus,90,1897.75
3976,130,3,True,False,2022,IPhone,60,567.74
3986,165,3,False,False,2024,Oppo,60,1320.34
4791,164,3,True,True,2022,OnePlus,90,1343.36
4047,234,3,False,False,2024,Vivo,90,225.87
4397,238,5,False,True,2025,Realme,120,702.63
3063,143,5,True,True,2020,Realme,60,606.04
5142,140,2,False,True,2019,IPhone,90,1235.23
4382,139,3,True,False,2022,Realme,90,267.78
3695,156,4,False,False,2019,Realme,60,606.63
5402,224,4,True,True,2021,IPhone,120,1178.18
4137,202,2,False,True,2021,OnePlus,90,1626.93
4783,204,1,False,False,2022,Vivo,120,1701.42
5563,158,1,True,False,2023,IPhone,60,1057.77
5230,126,4,True,False,2020,IPhone,90,366.21
4778,213,3,False,True,2021,Oppo,120,580.71
2611,243,4,False,False,2019,OnePlus,90,1902.76
5331,178,4,False,True,2019,Oppo,90,1866.11
4678,178,4,True,False,2018,OnePlus,60,1154.29
3182,130,5,False,True,2019,OnePlus,60,1642.62
4158,169,4,True,False,2018,Samsung,90,1144.62
3371,164,5,True,False,2022,Samsung,90,1883.55
4165,209,3,False,True,2025,Realme,120,776.02
3252,197,1,False,True,2022,Samsung,120,434.37
5430,245,3,True,True,2023,OnePlus,90,1300.75
2582,169,1,True,True,2018,Samsung,60,1487.89
2634,214,4,True,True,2019,IPhone,60,693.73
5729,220,2,False,False,2024,Oppo,90,1114.5
3235,160,2,False,False,2024,Realme,90,271.69
5899,194,1,False,False,2020,Oppo,90,988.39
3880,208,2,False,True,2022,OnePlus,90,1002.95
4366,242,3,False,False,2019,OnePlus,120,1088.11
3656,158,1,True,True,2022,Vivo,90,1372.08
4600,240,4,False,False,2019,Oppo,90,816.31
3611,166,4,True,True,2022,Vivo,120,528.02
3763,216,3,False,True,2025,Realme,120,1221.04
4200,125,1,True,True,2019,Oppo,60,1883.92
4051,183,1,True,True,2021,IPhone,120,1484.28
2680,178,4,False,True,2024,OnePlus,120,1721.3
4304,174,1,True,True,2023,Oppo,120,327.25
4427,188,4,False,True,2024,OnePlus,90,1301.3
2820,207,3,True,False,2024,Oppo,120,1793.48
3659,151,2,True,True,2018,Samsung,60,1503.89
5521,181,3,False,True,2022,OnePlus,90,281.55
2763,209,1,True,False,2022,OnePlus,120,377.99
5209,216,4,False,True,2019,Realme,120,977.16
3785,223,1,True,True,2020,IPhone,120,1029.56
2574,180,4,False,True,2022,Samsung,60,1463.01
3555,186,1,True,False,2021,Vivo,120,1687.68
5295,182,3,False,True,2021,Oppo,90,202.82
3711,155,1,True,True,2024,IPhone,120,1238.67
5237,196,3,True,False,2018,IPhone,60,1193.43
4030,137,1,True,True,2019,Vivo,120,1215.73
2866,157,4,True,True,2020,Oppo,90,1862.63
5056,158,1,False,True,2019,IPhone,120,814.68
4005,126,5,True,False,2023,Samsung,60,869.42
5836,132,2,True,False,2022,Oppo,60,224.26
3026,238,1,True,False,2019,Vivo,60,1875.44
3930,193,3,False,False,2018,Realme,90,1399.06
3411,138,4,False,True,2021,Realme,60,899.63
2669,227,2,True,True,2022,Oppo,120,1237.9
5343,249,2,True,False,2023,Realme,120,519.82
3710,206,4,True,False,2024,Samsung,90,874.6
4006,139,2,False,False,2020,IPhone,90,631.28
4137,181,3,False,False,2024,IPhone,120,1663.56
5239,175,1,True,True,2023,Vivo,90,1778.23
2695,194,3,True,True,2022,IPhone,60,747.64
3386,157,3,False,False,2025,Samsung,60,1645.99
3121,156,5,True,False,2020,Vivo,120,929.06
3176,190,1,True,False,2022,IPhone,60,1932.18
3358,188,4,True,True,2023,OnePlus,60,310.23
2891,235,5,True,True,2022,IPhone,60,1514.49
5879,213,4,True,False,2020,Samsung,90,1435.97
2754,129,1,True,True,2020,Samsung,90,1566.17
4582,250,4,False,False,2020,Vivo,90,253.01
4481,234,1,False,True,2022,OnePlus,60,787.53
4882,214,4,True,False,2021,Realme,60,1754.12
5405,173,2,False,False,2024,OnePlus,60,1203.9
2919,201,3,False,False,2018,OnePlus,60,1957.2
3821,184,1,False,True,2018,IPhone,60,1152.88
4517,161,5,False,False,2023,Realme,120,1648.34
5016,249,3,False,False,2022,OnePlus,120,889.8
3194,161,5,True,False,2024,IPhone,120,949.34
4087,194,2,False,False,2024,Realme,60,737.35
3074,127,3,True,False,2024,OnePlus,60,893.57
3968,193,1,True,True,2018,Oppo,120,1141.15
4814,125,5,True,False,2024,IPhone,90,840.28
2935,246,5,True,False,2022,Vivo,120,1415.48
2589,153,5,True,False,2024,Realme,90,285.07
5133,205,4,False,False,2024,Vivo,60,1119.88
2744,189,1,True,False,2024,OnePlus,120,1407.91
5618,215,3,True,True,2023,Samsung,90,267.64
5264,222,3,False,False,2020,Vivo,120,616.32
3396,156,2,False,False,2022,Oppo,60,1733.11
5907,175,2,True,False,2020,Samsung,60,1819.25
3504,136,2,True,False,2018,Realme,90,202.43
3896,142,4,True,False,2023,Samsung,60,211.1
5772,183,5,True,True,2022,IPhone,120,1005.78
4136,179,1,True,True,2018,IPhone,90,847.5
5178,232,4,False,True,2022,IPhone,60,1320.81
3308,174,3,True,False,2022,Samsung,60,304.24
5414,241,4,True,True,2018,Samsung,90,1927.31
3715,127,1,False,True,2018,OnePlus,120,184.83
5652,240,1,False,False,2022,Vivo,90,1762.42
3636,189,5,False,False,2025,OnePlus,120,1268.69
5432,179,4,True,False,2020,Realme,120,421.39
3980,150,4,True,False,2024,Vivo,60,1287.65
3807,249,5,False,True,2025,OnePlus,120,1985.62
5428,136,2,False,True,2020,Oppo,60,1941.11
4194,202,3,False,False,2023,Samsung,120,285.8
4767,133,5,True,True,2024,Oppo,90,649.96
5688,155,1,False,True,2020,IPhone,60,535.5
3844,186,5,False,True,2018,IPhone,90,843.46
4193,154,2,True,True,2023,IPhone,120,755.36
3214,193,5,True,True,2020,IPhone,120,1819.17
3716,186,3,False,False,2022,Oppo,120,775.67
5582,200,4,False,True,2025,OnePlus,120,353.67
4691,148,1,True,False,2018,Samsung,120,1601.67
2678,146,2,False,True,2022,OnePlus,60,584.76
5083,216,4,True,True,2020,Samsung,60,1941.82
5413,146,3,True,False,2018,Samsung,120,724.5
3284,147,3,False,False,2018,Oppo,60,1028.33
5977,223,3,False,False,2024,Oppo,90,1007.6
5343,164,4,True,True,2025,Samsung,90,1274.6
3479,235,3,True,True,2022,OnePlus,120,346.68
4466,185,5,True,False,2020,Oppo,120,250.17
5702,247,1,False,False,2020,Realme,60,1441.43
4410,212,3,False,False,2021,Samsung,60,1520.26
5265,199,1,True,False,2019,Samsung,120,1716.9
3329,135,1,False,True,2018,Oppo,60,206.51
3777,237,2,True,True,2021,Realme,60,1116.92
5819,147,5,True,True,2019,Oppo,120,1513.1
5297,143,2,True,False,2022,Realme,60,1884.84
5965,129,3,True,True,2022,IPhone,90,630.93
5773,238,2,False,True,2023,Vivo,120,1755.36
5334,247,3,True,False,2018,Samsung,60,448.5
4542,151,1,False,False,2024,Oppo,90,201.93
5164,191,4,False,True,2018,Samsung,120,1683.0
5386,243,3,False,False,2020,Oppo,120,1388.22
2715,230,5,True,False,2025,Vivo,120,1924.54
5643,143,5,True,False,2022,Oppo,120,1367.64
3249,157,4,True,False,2021,Oppo,90,1629.68
5629,153,1,True,True,2025,Samsung,60,1431.38
4629,241,5,True,True,2023,Samsung,120,1029.55
2666,210,3,False,True,2024,Oppo,90,991.39
3465,189,1,False,True,2019,Vivo,90,189.7
4317,230,3,False,True,2019,Samsung,120,1494.57
5930,163,4,True,True,2018,Samsung,90,411.57
4756,173,2,True,True,2018,IPhone,90,1302.41
2669,200,3,True,False,2022,IPhone,60,532.22
5857,146,4,False,False,2024,Samsung,60,1866.3
3996,166,2,True,False,2021,Samsung,60,795.15
4418,160,5,False,False,2020,Oppo,60,969.62
4469,185,5,True,False,2019,Samsung,90,719.77
4070,145,4,False,True,2019,Oppo,60,793.51
5529,137,5,True,False,2018,OnePlus,60,151.13
3360,198,4,True,True,2020,IPhone,120,1104.46
2568,145,2,True,True,2018,OnePlus,90,455.68
4595,156,2,False,False,2018,OnePlus,120,463.83
5665,244,4,False,False,2022,IPhone,60,317.26
3047,248,5,True,False,2020,IPhone,90,375.7
2848,136,3,False,False,2020,Realme,90,1784.46
4346,235,5,True,False,2018,Oppo,120,1922.13
4032,215,4,True,False,2024,OnePlus,60,660.5
4144,244,2,True,False,2020,Samsung,90,441.71
4431,120,1,True,False,2020,IPhone,60,1920.49
4164,193,1,False,True,2023,Realme,120,154.3
4399,183,5,True,True,2025,Realme,60,1275.14
2533,222,2,True,True,2018,Oppo,120,691.76
3580,202,1,False,True,2019,IPhone,90,848.53
3574,213,4,False,False,2019,Oppo,120,1977.52
4367,132,4,False,True,2020,Vivo,90,146.12
3005,123,1,True,True,2019,Realme,60,1557.36
5350,238,4,False,True,2021,Vivo,90,796.51
4088,218,5,False,True,2019,OnePlus,90,577.06
2859,136,3,False,False,2025,IPhone,120,650.56
4102,207,3,True,True,2022,Vivo,60,454.85
5276,232,3,False,True,2022,Samsung,60,1720.68
5180,214,2,False,False,2021,Oppo,60,361.61
4106,185,5,True,True,2024,Samsung,120,1562.59
2629,186,5,True,True,2018,Realme,60,1548.79
2623,206,2,True,False,2024,Vivo,120,1710.55
3171,158,3,True,True,2021,IPhone,60,511.45
3895,209,3,True,False,2019,Vivo,90,1780.55
5010,178,3,True,False,2025,Vivo,90,1570.19
5739,141,2,False,False,2025,OnePlus,120,668.54
3986,190,1,True,True,2022,Realme,120,1939.99
3406,232,5,True,False,2025,OnePlus,120,857.82
4522,160,1,True,False,2020,OnePlus,60,587.95
2732,144,2,True,False,2023,Realme,60,1559.63
4181,250,3,False,False,2024,Oppo,90,1913.82
3274,158,5,False,True,2023,IPhone,120,204.35
3637,197,3,False,True,2022,Vivo,120,1990.5
4689,178,2,False,False,2023,OnePlus,60,711.91
4486,120,4,False,True,2025,Vivo,60,859.66
2714,193,4,True,False,2019,Oppo,60,1837.8
3771,165,4,False,False,2025,Samsung,120,1723.2
4858,208,5,True,False,2020,IPhone,90,1599.78
5231,131,5,True,False,2022,OnePlus,90,438.19
2985,170,1,False,True,2019,Realme,120,1048.83
4774,221,1,False,False,2022,Vivo,60,1973.75
5872,179,4,False,True,2020,Samsung,90,1490.92
3675,234,4,True,True,2022,Realme,60,266.72
5275,168,4,False,True,2024,Oppo,90,1558.14
2801,160,5,True,True,2019,OnePlus,120,1604.84
5465,195,5,False,False,2022,Samsung,90,540.47
3569,176,3,True,True,2022,Oppo,90,129.97
2782,246,4,False,False,2023,IPhone,120,252.94
5246,121,2,True,True,2021,Realme,120,109.05
3076,147,1,True,True,2023,Oppo,120,969.14
2723,192,2,False,False,2020,Vivo,90,171.2
5926,135,3,True,False,2020,Samsung,90,800.55
4567,200,2,True,True,2025,OnePlus,120,1753.26
5058,162,4,True,False,2021,IPhone,60,213.86
4438,158,3,False,True,2024,Samsung,120,1964.09
3467,200,2,True,True,2023,Oppo,120,694.63
3812,133,2,True,False,2021,Realme,90,1374.69
3023,228,5,True,False,2023,Realme,120,926.88
3720,183,3,True,True,2021,Oppo,120,1511.73
3732,207,5,True,False,2023,OnePlus,90,1240.66
4958,157,3,False,False,2022,OnePlus,60,231.89
5417,232,5,False,False,2021,Vivo,120,1820.67
3365,244,1,False,True,2018,IPhone,60,792.8
5362,164,4,True,True,2019,Realme,120,249.91
5968,193,3,True,False,2025,Samsung,60,1630.37
5661,157,2,True,True,2025,IPhone,60,738.01
5812,200,4,True,True,2018,IPhone,120,807.16
2700,136,1,True,False,2021,Oppo,120,787.13
4446,134,5,False,False,2025,IPhone,60,924.92
3834,199,4,True,False,2023,Vivo,90,1399.18
2682,233,3,False,False,2023,Vivo,60,1448.63
4786,181,2,True,False,2022,OnePlus,90,1560.53
5955,174,3,True,True,2025,Vivo,120,157.46
3411,221,1,False,True,2022,OnePlus,90,1988.53
3964,145,1,True,True,2021,OnePlus,60,1299.64
5680,235,5,False,True,2023,Vivo,90,232.46
3479,138,3,True,False,2021,Oppo,90,569.03
3630,181,1,False,False,2025,Vivo,90,201.01
4292,239,1,False,False,2024,Samsung,90,1755.92
4311,126,2,True,False,2022,Samsung,90,1414.27
3231,215,3,True,False,2019,Realme,90,719.96
3634,215,1,True,False,2023,IPhone,90,204.32
2662,238,2,False,False,2021,IPhone,60,1511.93
2805,233,2,True,True,2024,Samsung,90,1651.73
5623,151,2,False,False,2024,Samsung,90,1565.35
5683,142,1,True,True,2019,Samsung,60,1181.89
2905,197,5,True,False,2022,Realme,120,1177.84
4559,190,2,True,False,2018,Samsung,120,1242.09
5041,212,3,True,False,2019,Realme,120,814.76
4213,216,2,True,False,2020,Vivo,60,544.59
4135,152,1,False,True,2018,Samsung,90,1219.88
4246,133,1,True,True,2023,IPhone,120,1869.24
2998,217,4,True,True,2025,OnePlus,120,982.79
4777,138,3,False,True,2018,Oppo,60,1490.9
5764,191,1,False,False,2018,IPhone,90,1936.36
5398,216,3,True,False,2022,Samsung,120,1954.56
4796,213,2,False,True,2019,Vivo,90,1222.24
4460,149,5,False,True,2022,Vivo,90,364.51
3118,154,1,True,True,2019,Vivo,60,1473.48
4056,199,3,False,False,2025,OnePlus,60,354.24
5291,188,4,True,True,2018,OnePlus,120,1174.79
4629,202,1,True,False,2025,Samsung,120,1643.52
4297,190,2,True,False,2020,Realme,60,104.16
3390,141,5,True,True,2020,OnePlus,90,465.25
4280,151,3,True,True,2020,Vivo,90,1823.85
3547,217,4,True,True,2019,Realme,60,1674.11
4499,124,4,False,False,2024,IPhone,90,1361.74
3191,160,1,True,False,2018,IPhone,120,1051.66
3523,150,2,False,True,2022,Samsung,90,692.38
3834,180,5,False,False,2025,Realme,60,1186.03
4331,226,5,False,False,2019,Oppo,120,892.46
4929,205,2,True,True,2019,Oppo,60,1999.28
4065,226,4,False,True,2020,Oppo,60,1611.71
2995,242,2,True,False,2022,IPhone,90,1075.46
3972,139,1,True,False,2024,IPhone,60,460.35
4299,159,5,True,True,2023,OnePlus,120,1602.5
5248,196,4,False,True,2025,OnePlus,120,447.28
2939,234,5,False,False,2021,OnePlus,60,459.58
4988,189,4,False,True,2025,OnePlus,120,263.16
5300,189,2,False,True,2022,Vivo,90,802.4
2595,125,1,True,False,2021,Samsung,120,130.48
4050,191,3,True,True,2024,Realme,60,706.04
5167,230,3,False,True,2025,Vivo,60,1710.4
5825,216,5,False,False,2025,Vivo,60,1682.55
5623,189,3,True,False,2025,IPhone,60,491.63
2862,166,5,True,True,2018,Realme,120,1760.66
2826,191,3,False,True,2019,OnePlus,120,1401.25
3216,222,5,True,False,2022,Samsung,60,489.37
3750,160,2,True,True,2020,OnePlus,60,1948.2
5342,228,4,True,True,2018,Realme,90,1989.04
4450,218,1,False,False,2019,Oppo,60,1137.39
5009,221,1,False,False,2021,Realme,60,331.4
4818,231,2,True,False,2020,Realme,120,1293.89
4548,173,2,True,True,2022,IPhone,90,743.67
3700,171,4,True,False,2019,Realme,60,1073.59
3721,181,1,False,False,2024,Oppo,90,1555.85
5539,157,5,False,True,2018,IPhone,120,763.55
5057,185,1,True,True,2020,Realme,90,766.64
4427,244,4,True,False,2024,Samsung,90,486.53
3978,189,3,False,True,2023,Oppo,120,1204.63
4146,217,4,False,False,2019,Realme,60,1765.33
5481,151,3,False,True,2025,OnePlus,60,214.41
2823,197,3,False,False,2024,Realme,120,1421.93
4765,153,4,False,True,2020,Samsung,90,1255.74
2536,225,2,False,True,2022,Samsung,120,1893.68
5192,149,5,True,False,2018,Realme,60,1911.55
5317,206,5,True,False,2024,Samsung,120,283.23
5563,236,3,False,True,2019,Oppo,120,1933.31
3710,200,5,True,False,2020,IPhone,120,907.8
4390,175,5,False,False,2019,Oppo,60,226.5
2539,159,3,True,True,2018,Samsung,90,1600.81
3480,197,1,True,True,2023,Samsung,60,1056.26
3404,197,5,False,True,2022,OnePlus,120,732.51
2804,174,1,False,False,2020,Vivo,120,1374.18
3546,123,1,False,True,2022,Samsung,90,394.94
2961,140,5,False,False,2024,Realme,90,1835.42
3980,205,2,False,True,2021,Vivo,120,655.23
5910,194,4,True,True,2021,Realme,60,285.58
4804,179,2,True,False,2023,IPhone,90,298.21
4408,140,4,True,True,2018,OnePlus,60,1595.24
5036,158,4,False,False,2025,Samsung,90,771.53
2959,197,3,True,False,2024,OnePlus,120,657.99
5574,248,1,False,False,2024,IPhone,120,670.36
3375,170,5,False,True,2024,Oppo,120,818.93
3999,159,4,False,True,2024,Realme,90,471.69
5997,195,1,True,False,2022,Vivo,60,881.71
3099,228,1,True,True,2022,OnePlus,60,828.7
2822,149,3,False,True,2024,Samsung,60,410.95
5264,129,4,True,True,2020,Samsung,60,891.62
5812,135,1,True,False,2019,Samsung,120,1419.54
5441,187,1,False,True,2019,IPhone,120,1500.21
5635,174,3,True,True,2021,Vivo,90,811.54
4251,219,5,False,False,2022,Realme,120,1966.49
4740,174,1,False,False,2020,Oppo,120,757.02
5108,249,5,True,True,2022,OnePlus,120,787.11
5640,247,3,False,False,2020,Vivo,60,1818.02
5266,175,3,True,True,2019,OnePlus,90,1877.87
3645,166,5,True,True,2023,Oppo,120,787.26
5248,204,2,True,False,2018,OnePlus,120,1315.87
5888,130,3,False,True,2022,IPhone,60,548.15
5166,121,5,True,True,2020,IPhone,120,1904.12
5478,198,2,True,True,2020,OnePlus,120,1343.29
5455,177,1,False,True,2024,Samsung,60,1066.98
4647,133,1,True,True,2018,Realme,90,1648.91
3551,188,1,False,False,2019,IPhone,120,541.67
5804,177,1,False,False,2019,Samsung,90,704.01
5387,234,5,False,True,2023,Vivo,60,211.09
4912,135,1,False,True,2019,Samsung,90,554.97
5185,223,2,True,True,2025,Samsung,90,1837.38
5721,180,4,True,True,2020,IPhone,120,429.49
3891,183,5,False,False,2018,Vivo,120,784.71
3047,124,2,True,False,2019,OnePlus,90,1059.8
2527,129,1,True,False,2023,Realme,120,1043.76
3281,121,1,False,False,2022,Vivo,60,1038.77
2556,129,3,False,True,2018,IPhone,60,1736.83
5444,164,2,False,True,2024,Samsung,120,949.53
4951,220,3,True,True,2019,Oppo,120,1261.51
3968,183,2,False,True,2018,Samsung,120,1205.66
